Bathymetry produced by Shom - 540
S186500200
long(DD),lat(DD),depth(m - down positive - LAT)
-1.159,44.672,-5.4
-1.158,44.672,-6.73
-1.157,44.672,-6.39
-1.156,44.672,-6.57
-1.155,44.672,-7.22
-1.154,44.672,-6.36
-1.153,44.672,-6.3
-1.152,44.672,-6.55
-1.151,44.672,-7.49
-1.15,44.672,-6.98
-1.149,44.672,-7.47
-1.148,44.672,-6.96
-1.147,44.672,-7.16
-1.146,44.672,-7.85
-1.145,44.672,-8.22
-1.144,44.672,-7.73
-1.143,44.672,-7.88
-1.142,44.672,-8.34
-1.141,44.672,-7.78
-1.14,44.672,-7.97
-1.139,44.672,-8.6
-1.138,44.672,-7.44
-1.137,44.672,-6.04
-1.136,44.672,-7.54
-1.135,44.672,-4.27
-1.134,44.672,-3.02
-1.133,44.672,-2.12
-1.132,44.672,-0.94
-1.131,44.672,-1.17
-1.13,44.672,-2.72
-1.129,44.672,-1.51
-1.128,44.672,-1.69
-1.127,44.672,-0.36
-1.126,44.672,-0.2
-1.125,44.672,0.03
-1.124,44.672,-0.61
-1.123,44.672,0.54
-1.122,44.672,0.4
-1.121,44.672,0.36
-1.12,44.672,0.97
-1.119,44.672,0.86
-1.118,44.672,0.42
-1.117,44.672,-1.32
-1.116,44.672,-0.53
-1.115,44.672,0.68
-1.114,44.672,-1.07
-1.113,44.672,0.51
-1.112,44.672,1.17
-1.111,44.672,-0.7
-1.11,44.672,0.04
-1.109,44.672,1.06
-1.108,44.672,1.57
-1.107,44.672,1.28
-1.106,44.672,1.57
-1.105,44.672,1.87
-1.104,44.672,1.7
-1.103,44.672,1.73
-1.102,44.672,1.75
-1.101,44.672,1.77
-1.1,44.672,1.8
-1.099,44.672,1.83
-1.098,44.672,1.82
-1.097,44.672,1.92
-1.096,44.672,2.08
-1.095,44.672,1.98
-1.094,44.672,1.87
-1.093,44.672,1.84
-1.092,44.672,2.08
-1.091,44.672,2.19
-1.09,44.672,2.25
-1.089,44.672,2.29
-1.088,44.672,2.34
-1.087,44.672,2.32
-1.086,44.672,2.33
-1.085,44.672,2.37
-1.084,44.672,2.39
-1.083,44.672,2.39
-1.082,44.672,0.29
-1.081,44.672,-2.52
-1.08,44.672,-2.45
-1.079,44.672,-1.14
-1.078,44.672,-0.15
-1.077,44.672,0.13
-1.076,44.672,0.1
-1.075,44.672,0.87
-1.074,44.672,2.57
-1.073,44.672,2.55
-1.072,44.672,2.54
-1.071,44.672,2.66
-1.07,44.672,2.53
-1.069,44.672,2.65
-1.068,44.672,2.89
-1.067,44.672,2.54
-1.066,44.672,2.54
-1.065,44.672,2.12
-1.064,44.672,1.9
-1.063,44.672,2.12
-1.062,44.672,1.58
-1.061,44.672,1.99
-1.06,44.672,2.2
-1.059,44.672,1.63
-1.058,44.672,2.1
-1.057,44.672,1.83
-1.056,44.672,1.72
-1.055,44.672,2.18
-1.054,44.672,2.2
-1.053,44.672,2.09
-1.052,44.672,2.14
-1.051,44.672,2.17
-1.05,44.672,1.93
-1.049,44.672,1.86
-1.048,44.672,2.0
-1.047,44.672,1.7
-1.046,44.672,1.4
-1.045,44.672,1.25
-1.044,44.672,1.12
-1.043,44.672,1.19
-1.042,44.672,1.3
-1.041,44.672,1.44
-1.04,44.672,1.49
-1.039,44.672,1.55
-1.038,44.672,1.66
-1.037,44.672,1.71
-1.036,44.672,1.75
-1.035,44.672,1.83
-1.034,44.672,1.83
-1.033,44.672,1.92
-1.032,44.672,1.99
-1.031,44.672,2.07
-1.03,44.672,2.08
-1.029,44.672,2.05
-1.028,44.672,1.99
-1.027,44.672,2.05
-1.026,44.672,2.21
-1.025,44.672,2.41
-1.024,44.672,2.77
-1.023,44.672,3.12
-1.022,44.672,3.61
-1.3,44.671,-20.55
-1.299,44.671,-20.47
-1.298,44.671,-20.31
-1.297,44.671,-20.17
-1.296,44.671,-20.04
-1.295,44.671,-19.86
-1.294,44.671,-19.77
-1.293,44.671,-19.71
-1.292,44.671,-19.52
-1.291,44.671,-19.44
-1.29,44.671,-19.28
-1.289,44.671,-19.01
-1.288,44.671,-18.81
-1.287,44.671,-18.68
-1.286,44.671,-18.52
-1.285,44.671,-18.35
-1.284,44.671,-18.24
-1.283,44.671,-18.11
-1.282,44.671,-17.88
-1.281,44.671,-17.68
-1.28,44.671,-17.41
-1.279,44.671,-17.16
-1.278,44.671,-16.88
-1.277,44.671,-16.6
-1.276,44.671,-16.2
-1.275,44.671,-15.74
-1.274,44.671,-14.18
-1.273,44.671,-13.18
-1.272,44.671,-12.18
-1.271,44.671,-11.24
-1.27,44.671,-10.18
-1.269,44.671,-9.08
-1.268,44.671,-7.24
-1.267,44.671,-5.18
-1.266,44.671,-4.18
-1.265,44.671,-5.31
-1.264,44.671,-5.68
-1.263,44.671,-4.37
-1.262,44.671,-1.42
-1.261,44.671,1.65
-1.26,44.671,4.86
-1.259,44.671,8.59
-1.258,44.671,13.36
-1.239,44.671,-2.89
-1.238,44.671,-4.87
-1.237,44.671,-3.15
-1.236,44.671,-0.16
-1.235,44.671,0.49
-1.234,44.671,-1.31
-1.233,44.671,-2.85
-1.232,44.671,-4.67
-1.231,44.671,-6.74
-1.23,44.671,-7.04
-1.229,44.671,-6.63
-1.228,44.671,-5.8
-1.227,44.671,-4.94
-1.226,44.671,-2.16
-1.225,44.671,-2.41
-1.224,44.671,-2.77
-1.223,44.671,-2.29
-1.222,44.671,-1.87
-1.221,44.671,-1.59
-1.22,44.671,-1.38
-1.219,44.671,-0.86
-1.218,44.671,-0.23
-1.217,44.671,-2.58
-1.216,44.671,-2.01
-1.215,44.671,0.34
-1.214,44.671,0.62
-1.213,44.671,0.63
-1.212,44.671,0.53
-1.211,44.671,0.69
-1.21,44.671,1.02
-1.209,44.671,1.31
-1.208,44.671,1.08
-1.207,44.671,0.71
-1.206,44.671,-0.37
-1.205,44.671,-0.68
-1.204,44.671,-1.17
-1.203,44.671,-3.64
-1.202,44.671,-4.32
-1.201,44.671,-8.3
-1.2,44.671,-7.99
-1.199,44.671,-8.15
-1.198,44.671,-9.11
-1.197,44.671,-8.77
-1.196,44.671,-8.28
-1.195,44.671,-9.03
-1.194,44.671,-9.27
-1.193,44.671,-9.2
-1.192,44.671,-9.97
-1.191,44.671,-10.19
-1.19,44.671,-10.25
-1.189,44.671,-10.48
-1.188,44.671,-10.51
-1.187,44.671,-10.89
-1.186,44.671,-10.48
-1.185,44.671,-11.18
-1.184,44.671,-10.72
-1.183,44.671,-10.39
-1.182,44.671,-11.47
-1.181,44.671,-10.52
-1.18,44.671,-10.47
-1.179,44.671,-10.84
-1.178,44.671,-9.35
-1.177,44.671,-8.23
-1.176,44.671,-8.15
-1.175,44.671,-7.26
-1.174,44.671,-8.03
-1.173,44.671,-4.39
-1.172,44.671,-4.25
-1.171,44.671,-4.77
-1.17,44.671,-5.48
-1.169,44.671,-6.38
-1.168,44.671,-6.55
-1.167,44.671,-6.65
-1.166,44.671,-6.07
-1.165,44.671,-6.43
-1.164,44.671,-5.78
-1.163,44.671,-6.73
-1.162,44.671,-7.08
-1.161,44.671,-7.86
-1.16,44.671,-6.79
-1.159,44.671,-7.34
-1.158,44.671,-6.8
-1.157,44.671,-6.86
-1.156,44.671,-6.19
-1.155,44.671,-5.77
-1.154,44.671,-5.54
-1.153,44.671,-5.56
-1.152,44.671,-6.07
-1.151,44.671,-6.95
-1.15,44.671,-5.88
-1.149,44.671,-6.19
-1.148,44.671,-6.13
-1.147,44.671,-6.83
-1.146,44.671,-6.33
-1.145,44.671,-6.59
-1.144,44.671,-7.01
-1.143,44.671,-5.79
-1.142,44.671,-5.8
-1.141,44.671,-6.53
-1.14,44.671,-4.25
-1.139,44.671,-2.47
-1.138,44.671,-3.67
-1.137,44.671,-0.79
-1.136,44.671,-2.62
-1.135,44.671,-1.62
-1.134,44.671,0.67
-1.133,44.671,-1.36
-1.132,44.671,-1.62
-1.131,44.671,-1.93
-1.13,44.671,-2.28
-1.129,44.671,-1.0
-1.128,44.671,-0.86
-1.127,44.671,1.03
-1.126,44.671,0.72
-1.125,44.671,0.12
-1.124,44.671,0.21
-1.123,44.671,0.23
-1.122,44.671,0.04
-1.121,44.671,-0.68
-1.12,44.671,-1.07
-1.119,44.671,-0.64
-1.118,44.671,-0.31
-1.117,44.671,-2.72
-1.116,44.671,-1.68
-1.115,44.671,-0.36
-1.114,44.671,-3.15
-1.113,44.671,-1.62
-1.112,44.671,0.2
-1.111,44.671,-1.9
-1.11,44.671,-1.81
-1.109,44.671,-0.35
-1.108,44.671,0.96
-1.107,44.671,-0.46
-1.106,44.671,-0.17
-1.105,44.671,1.55
-1.104,44.671,1.2
-1.103,44.671,1.27
-1.102,44.671,1.71
-1.101,44.671,1.67
-1.1,44.671,1.81
-1.099,44.671,1.84
-1.098,44.671,1.76
-1.097,44.671,1.85
-1.096,44.671,2.01
-1.095,44.671,2.04
-1.094,44.671,2.01
-1.093,44.671,2.04
-1.092,44.671,2.19
-1.091,44.671,2.21
-1.09,44.671,2.24
-1.089,44.671,2.27
-1.088,44.671,2.29
-1.087,44.671,2.28
-1.086,44.671,2.33
-1.085,44.671,2.33
-1.084,44.671,2.34
-1.083,44.671,2.35
-1.082,44.671,2.18
-1.081,44.671,-0.19
-1.08,44.671,-1.85
-1.079,44.671,-0.67
-1.078,44.671,0.07
-1.077,44.671,0.02
-1.076,44.671,-1.26
-1.075,44.671,-1.49
-1.074,44.671,0.71
-1.073,44.671,2.49
-1.072,44.671,2.24
-1.071,44.671,2.22
-1.07,44.671,2.64
-1.069,44.671,2.55
-1.068,44.671,2.75
-1.067,44.671,2.73
-1.066,44.671,2.53
-1.065,44.671,2.57
-1.064,44.671,2.27
-1.063,44.671,1.84
-1.062,44.671,1.44
-1.061,44.671,1.74
-1.06,44.671,1.76
-1.059,44.671,1.5
-1.058,44.671,2.05
-1.057,44.671,1.89
-1.056,44.671,1.58
-1.055,44.671,2.09
-1.054,44.671,2.27
-1.053,44.671,2.32
-1.052,44.671,2.33
-1.051,44.671,2.34
-1.05,44.671,2.22
-1.049,44.671,2.11
-1.048,44.671,2.08
-1.047,44.671,2.05
-1.046,44.671,2.05
-1.045,44.671,1.74
-1.044,44.671,1.44
-1.043,44.671,1.28
-1.042,44.671,1.31
-1.041,44.671,1.41
-1.04,44.671,1.49
-1.039,44.671,1.53
-1.038,44.671,1.63
-1.037,44.671,1.71
-1.036,44.671,1.76
-1.035,44.671,1.83
-1.034,44.671,1.87
-1.033,44.671,1.98
-1.032,44.671,2.04
-1.031,44.671,2.12
-1.03,44.671,2.18
-1.029,44.671,2.16
-1.028,44.671,2.1
-1.027,44.671,2.13
-1.026,44.671,2.33
-1.025,44.671,2.42
-1.024,44.671,2.57
-1.023,44.671,2.57
-1.022,44.671,3.03
-1.021,44.671,3.65
-1.3,44.67,-20.5
-1.299,44.67,-20.4
-1.298,44.67,-20.25
-1.297,44.67,-20.11
-1.296,44.67,-19.97
-1.295,44.67,-19.84
-1.294,44.67,-19.7
-1.293,44.67,-19.64
-1.292,44.67,-19.44
-1.291,44.67,-19.33
-1.29,44.67,-19.21
-1.289,44.67,-18.98
-1.288,44.67,-18.8
-1.287,44.67,-18.6
-1.286,44.67,-18.44
-1.285,44.67,-18.32
-1.284,44.67,-18.14
-1.283,44.67,-18.01
-1.282,44.67,-17.84
-1.281,44.67,-17.61
-1.28,44.67,-17.34
-1.279,44.67,-17.14
-1.278,44.67,-16.84
-1.277,44.67,-16.55
-1.276,44.67,-16.16
-1.275,44.67,-15.61
-1.274,44.67,-14.18
-1.273,44.67,-13.11
-1.272,44.67,-12.18
-1.271,44.67,-11.18
-1.27,44.67,-10.19
-1.269,44.67,-9.16
-1.268,44.67,-7.18
-1.267,44.67,-4.18
-1.266,44.67,-2.78
-1.265,44.67,-5.18
-1.264,44.67,-5.18
-1.263,44.67,-3.62
-1.262,44.67,-0.18
-1.261,44.67,2.27
-1.26,44.67,4.96
-1.259,44.67,8.03
-1.258,44.67,11.86
-1.239,44.67,-4.67
-1.238,44.67,-4.28
-1.237,44.67,-0.04
-1.236,44.67,0.48
-1.235,44.67,1.54
-1.234,44.67,-0.91
-1.233,44.67,-3.93
-1.232,44.67,-4.85
-1.231,44.67,-5.53
-1.23,44.67,-6.63
-1.229,44.67,-5.87
-1.228,44.67,-3.72
-1.227,44.67,-4.43
-1.226,44.67,-3.35
-1.225,44.67,-2.84
-1.224,44.67,-2.81
-1.223,44.67,-2.76
-1.222,44.67,-1.66
-1.221,44.67,-1.44
-1.22,44.67,-1.19
-1.219,44.67,-1.36
-1.218,44.67,-0.15
-1.217,44.67,-2.29
-1.216,44.67,-2.05
-1.215,44.67,-0.24
-1.214,44.67,0.88
-1.213,44.67,0.8
-1.212,44.67,0.57
-1.211,44.67,0.21
-1.21,44.67,0.2
-1.209,44.67,0.22
-1.208,44.67,-0.8
-1.207,44.67,-1.88
-1.206,44.67,-4.43
-1.205,44.67,-6.25
-1.204,44.67,-7.79
-1.203,44.67,-9.63
-1.202,44.67,-8.46
-1.201,44.67,-8.71
-1.2,44.67,-9.36
-1.199,44.67,-9.37
-1.198,44.67,-9.33
-1.197,44.67,-9.93
-1.196,44.67,-10.25
-1.195,44.67,-10.34
-1.194,44.67,-11.49
-1.193,44.67,-11.25
-1.192,44.67,-12.04
-1.191,44.67,-11.92
-1.19,44.67,-12.19
-1.189,44.67,-12.55
-1.188,44.67,-11.82
-1.187,44.67,-12.89
-1.186,44.67,-11.51
-1.185,44.67,-12.04
-1.184,44.67,-13.94
-1.183,44.67,-13.28
-1.182,44.67,-12.3
-1.181,44.67,-13.69
-1.18,44.67,-12.79
-1.179,44.67,-11.62
-1.178,44.67,-12.53
-1.177,44.67,-12.37
-1.176,44.67,-11.98
-1.175,44.67,-10.01
-1.174,44.67,-13.24
-1.173,44.67,-6.02
-1.172,44.67,-4.69
-1.171,44.67,-6.11
-1.17,44.67,-7.45
-1.169,44.67,-6.54
-1.168,44.67,-7.27
-1.167,44.67,-9.18
-1.166,44.67,-7.02
-1.165,44.67,-9.44
-1.164,44.67,-10.9
-1.163,44.67,-8.62
-1.162,44.67,-9.32
-1.161,44.67,-11.75
-1.16,44.67,-8.9
-1.159,44.67,-7.98
-1.158,44.67,-9.36
-1.157,44.67,-9.09
-1.156,44.67,-6.86
-1.155,44.67,-7.1
-1.154,44.67,-6.12
-1.153,44.67,-5.3
-1.152,44.67,-5.33
-1.151,44.67,-6.04
-1.15,44.67,-6.13
-1.149,44.67,-5.51
-1.148,44.67,-4.71
-1.147,44.67,-5.49
-1.146,44.67,-5.35
-1.145,44.67,-4.15
-1.144,44.67,-3.48
-1.143,44.67,-4.25
-1.142,44.67,-2.28
-1.141,44.67,-2.77
-1.14,44.67,-0.89
-1.139,44.67,-0.15
-1.138,44.67,-1.2
-1.137,44.67,0.69
-1.136,44.67,-1.7
-1.135,44.67,-3.06
-1.134,44.67,-2.06
-1.133,44.67,-3.41
-1.132,44.67,-2.68
-1.131,44.67,-0.97
-1.13,44.67,0.04
-1.129,44.67,1.12
-1.128,44.67,0.72
-1.127,44.67,1.03
-1.126,44.67,1.22
-1.125,44.67,0.74
-1.124,44.67,0.43
-1.123,44.67,0.41
-1.122,44.67,-0.79
-1.121,44.67,-2.83
-1.12,44.67,-2.8
-1.119,44.67,-3.07
-1.118,44.67,-2.34
-1.117,44.67,-3.45
-1.116,44.67,-3.24
-1.115,44.67,-2.17
-1.114,44.67,-3.4
-1.113,44.67,-3.77
-1.112,44.67,-2.41
-1.111,44.67,-2.69
-1.11,44.67,-3.96
-1.109,44.67,-2.74
-1.108,44.67,-1.63
-1.107,44.67,-2.14
-1.106,44.67,-3.2
-1.105,44.67,-1.18
-1.104,44.67,0.87
-1.103,44.67,-0.0
-1.102,44.67,-0.34
-1.101,44.67,0.38
-1.1,44.67,1.42
-1.099,44.67,1.58
-1.098,44.67,1.61
-1.097,44.67,1.63
-1.096,44.67,1.84
-1.095,44.67,2.07
-1.094,44.67,2.04
-1.093,44.67,2.11
-1.092,44.67,2.19
-1.091,44.67,2.2
-1.09,44.67,2.18
-1.089,44.67,2.19
-1.088,44.67,2.2
-1.087,44.67,2.17
-1.086,44.67,2.25
-1.085,44.67,2.33
-1.084,44.67,2.33
-1.083,44.67,2.5
-1.082,44.67,2.75
-1.081,44.67,2.19
-1.08,44.67,0.7
-1.079,44.67,0.51
-1.078,44.67,1.07
-1.077,44.67,1.37
-1.076,44.67,-0.08
-1.075,44.67,-1.06
-1.074,44.67,-0.47
-1.073,44.67,1.02
-1.072,44.67,1.61
-1.071,44.67,0.96
-1.07,44.67,1.43
-1.069,44.67,2.57
-1.068,44.67,2.47
-1.067,44.67,2.68
-1.066,44.67,2.71
-1.065,44.67,2.57
-1.064,44.67,2.57
-1.063,44.67,2.02
-1.062,44.67,1.3
-1.061,44.67,1.79
-1.06,44.67,2.06
-1.059,44.67,2.12
-1.058,44.67,2.51
-1.057,44.67,2.28
-1.056,44.67,2.09
-1.055,44.67,2.33
-1.054,44.67,2.22
-1.053,44.67,2.14
-1.052,44.67,2.33
-1.051,44.67,2.37
-1.05,44.67,2.31
-1.049,44.67,2.14
-1.048,44.67,1.99
-1.047,44.67,2.0
-1.046,44.67,2.03
-1.045,44.67,1.97
-1.044,44.67,1.72
-1.043,44.67,1.5
-1.042,44.67,1.39
-1.041,44.67,1.4
-1.04,44.67,1.51
-1.039,44.67,1.62
-1.038,44.67,1.67
-1.037,44.67,1.73
-1.036,44.67,1.82
-1.035,44.67,1.89
-1.034,44.67,1.95
-1.033,44.67,2.03
-1.032,44.67,2.06
-1.031,44.67,2.11
-1.03,44.67,2.17
-1.029,44.67,2.26
-1.028,44.67,2.25
-1.027,44.67,2.26
-1.026,44.67,2.33
-1.025,44.67,2.43
-1.024,44.67,2.55
-1.023,44.67,2.62
-1.022,44.67,2.7
-1.021,44.67,3.33
-1.02,44.67,3.83
-1.3,44.669,-20.49
-1.299,44.669,-20.35
-1.298,44.669,-20.22
-1.297,44.669,-20.08
-1.296,44.669,-19.93
-1.295,44.669,-19.8
-1.294,44.669,-19.66
-1.293,44.669,-19.59
-1.292,44.669,-19.37
-1.291,44.669,-19.25
-1.29,44.669,-19.12
-1.289,44.669,-18.92
-1.288,44.669,-18.69
-1.287,44.669,-18.55
-1.286,44.669,-18.35
-1.285,44.669,-18.19
-1.284,44.669,-18.06
-1.283,44.669,-17.9
-1.282,44.669,-17.71
-1.281,44.669,-17.5
-1.28,44.669,-17.23
-1.279,44.669,-17.01
-1.278,44.669,-16.7
-1.277,44.669,-16.42
-1.276,44.669,-15.99
-1.275,44.669,-15.46
-1.274,44.669,-13.82
-1.273,44.669,-12.81
-1.272,44.669,-11.81
-1.271,44.669,-10.18
-1.27,44.669,-9.81
-1.269,44.669,-9.18
-1.268,44.669,-7.18
-1.267,44.669,-6.17
-1.266,44.669,-2.78
-1.265,44.669,-5.18
-1.264,44.669,-5.55
-1.263,44.669,-4.48
-1.262,44.669,-1.14
-1.261,44.669,1.97
-1.26,44.669,5.04
-1.259,44.669,8.35
-1.24,44.669,6.34
-1.239,44.669,-5.77
-1.238,44.669,-5.91
-1.237,44.669,-4.13
-1.236,44.669,-1.9
-1.235,44.669,0.75
-1.234,44.669,-0.55
-1.233,44.669,-3.41
-1.232,44.669,-5.74
-1.231,44.669,-5.87
-1.23,44.669,-6.23
-1.229,44.669,-6.08
-1.228,44.669,-5.47
-1.227,44.669,-4.6
-1.226,44.669,-3.45
-1.225,44.669,-3.12
-1.224,44.669,-2.97
-1.223,44.669,-2.72
-1.222,44.669,-2.13
-1.221,44.669,-1.65
-1.22,44.669,-1.43
-1.219,44.669,-1.4
-1.218,44.669,-0.99
-1.217,44.669,-1.64
-1.216,44.669,-1.8
-1.215,44.669,-0.88
-1.214,44.669,-0.18
-1.213,44.669,0.69
-1.212,44.669,0.13
-1.211,44.669,-1.15
-1.21,44.669,-1.76
-1.209,44.669,-2.56
-1.208,44.669,-4.49
-1.207,44.669,-6.75
-1.206,44.669,-9.34
-1.205,44.669,-10.79
-1.204,44.669,-10.45
-1.203,44.669,-9.92
-1.202,44.669,-9.91
-1.201,44.669,-9.57
-1.2,44.669,-9.68
-1.199,44.669,-10.58
-1.198,44.669,-11.07
-1.197,44.669,-11.14
-1.196,44.669,-12.49
-1.195,44.669,-11.49
-1.194,44.669,-12.37
-1.193,44.669,-12.96
-1.192,44.669,-13.95
-1.191,44.669,-12.0
-1.19,44.669,-13.51
-1.189,44.669,-15.31
-1.188,44.669,-14.05
-1.187,44.669,-13.68
-1.186,44.669,-16.84
-1.185,44.669,-15.73
-1.184,44.669,-15.96
-1.183,44.669,-17.11
-1.182,44.669,-15.52
-1.181,44.669,-15.48
-1.18,44.669,-16.3
-1.179,44.669,-15.65
-1.178,44.669,-15.23
-1.177,44.669,-16.64
-1.176,44.669,-17.26
-1.175,44.669,-15.61
-1.174,44.669,-14.39
-1.173,44.669,-15.69
-1.172,44.669,-10.43
-1.171,44.669,-8.1
-1.17,44.669,-11.13
-1.169,44.669,-12.02
-1.168,44.669,-11.17
-1.167,44.669,-16.65
-1.166,44.669,-14.28
-1.165,44.669,-13.5
-1.164,44.669,-15.77
-1.163,44.669,-15.01
-1.162,44.669,-13.84
-1.161,44.669,-14.04
-1.16,44.669,-15.3
-1.159,44.669,-12.93
-1.158,44.669,-11.09
-1.157,44.669,-12.74
-1.156,44.669,-10.52
-1.155,44.669,-8.44
-1.154,44.669,-11.22
-1.153,44.669,-7.16
-1.152,44.669,-5.11
-1.151,44.669,-5.63
-1.15,44.669,-5.44
-1.149,44.669,-5.38
-1.148,44.669,-4.82
-1.147,44.669,-5.28
-1.146,44.669,-5.17
-1.145,44.669,-3.84
-1.144,44.669,-3.38
-1.143,44.669,-3.51
-1.142,44.669,-1.9
-1.141,44.669,-2.64
-1.14,44.669,-2.08
-1.139,44.669,-1.65
-1.138,44.669,-3.13
-1.137,44.669,-2.03
-1.136,44.669,-3.6
-1.135,44.669,-3.63
-1.134,44.669,-2.05
-1.133,44.669,-1.02
-1.132,44.669,0.89
-1.131,44.669,1.5
-1.13,44.669,1.39
-1.129,44.669,1.24
-1.128,44.669,1.2
-1.127,44.669,1.16
-1.126,44.669,1.28
-1.125,44.669,1.07
-1.124,44.669,-0.09
-1.123,44.669,-0.12
-1.122,44.669,-2.09
-1.121,44.669,-2.71
-1.12,44.669,-2.71
-1.119,44.669,-2.86
-1.118,44.669,-2.02
-1.117,44.669,-2.28
-1.116,44.669,-2.67
-1.115,44.669,-1.55
-1.114,44.669,-1.84
-1.113,44.669,-2.61
-1.112,44.669,-2.62
-1.111,44.669,-1.53
-1.11,44.669,-3.93
-1.109,44.669,-3.45
-1.108,44.669,-2.86
-1.107,44.669,-2.64
-1.106,44.669,-3.51
-1.105,44.669,-3.62
-1.104,44.669,-1.9
-1.103,44.669,-1.36
-1.102,44.669,-2.8
-1.101,44.669,-1.31
-1.1,44.669,1.21
-1.099,44.669,1.01
